TransactionId,FraudResult
TransactionId_11510,0.0
TransactionId_50580,0.0
TransactionId_78081,0.0
TransactionId_171890,1.0
TransactionId_42099,0.0
TransactionId_124426,1.0
TransactionId_21301,0.0
TransactionId_77920,0.0
TransactionId_23824,0.0
TransactionId_111892,1.0
TransactionId_87649,0.0
TransactionId_122475,1.0
TransactionId_147748,1.0
TransactionId_182294,1.0
TransactionId_11328,0.0
TransactionId_110344,1.0
TransactionId_40088,0.0
TransactionId_1372,0.0
TransactionId_141173,1.0
TransactionId_178833,1.0
TransactionId_178674,0.9989149175661082
TransactionId_26628,0.0
TransactionId_158208,1.0
TransactionId_88174,0.0
TransactionId_33484,0.0
TransactionId_14093,0.0
TransactionId_131449,1.0
TransactionId_140024,1.0
TransactionId_6204,0.0
TransactionId_79759,0.0
TransactionId_12778,0.0
TransactionId_84126,0.0
TransactionId_51456,0.0
TransactionId_79000,0.0
TransactionId_112012,1.0
TransactionId_63007,0.0
TransactionId_93072,0.0
TransactionId_32260,0.0
TransactionId_178839,1.0
TransactionId_153638,1.0
TransactionId_167864,1.0
TransactionId_125409,1.0
TransactionId_94657,0.0
TransactionId_14520,0.0
TransactionId_81791,0.01
TransactionId_185713,1.0
TransactionId_85637,0.0
TransactionId_144833,1.0
TransactionId_60694,0.0
TransactionId_175370,1.0
TransactionId_136034,1.0
TransactionId_54941,0.0
TransactionId_35217,0.0
TransactionId_152732,1.0
TransactionId_104979,1.0
TransactionId_65059,0.0
TransactionId_103878,1.0
TransactionId_113979,1.0
TransactionId_22556,0.0
TransactionId_110741,1.0
TransactionId_95979,1.0
TransactionId_127418,1.0
TransactionId_37498,0.0
TransactionId_126135,1.0
TransactionId_164066,1.0
TransactionId_14053,0.0
TransactionId_106867,0.9989149175661082
TransactionId_110652,1.0
TransactionId_120346,1.0
TransactionId_25541,0.0
TransactionId_92899,0.0
TransactionId_106960,1.0
TransactionId_19701,0.0
TransactionId_90713,0.0
TransactionId_101451,1.0
TransactionId_101925,1.0
TransactionId_28881,0.0
TransactionId_116370,1.0
TransactionId_46658,0.0
TransactionId_17624,0.0
TransactionId_126534,1.0
TransactionId_156900,1.0
TransactionId_56080,0.0
TransactionId_120103,1.0
TransactionId_16337,0.0
TransactionId_133745,1.0
TransactionId_67114,0.0
TransactionId_125163,1.0
TransactionId_132753,1.0
TransactionId_37009,0.0
TransactionId_126961,1.0
TransactionId_174501,1.0
TransactionId_149599,1.0
TransactionId_185319,1.0
TransactionId_189463,1.0
TransactionId_37405,0.0
TransactionId_100955,1.0
TransactionId_29166,0.0
TransactionId_173178,1.0
TransactionId_24867,0.0
TransactionId_21866,0.0
TransactionId_84898,0.0
TransactionId_128471,1.0
TransactionId_119722,1.0
TransactionId_84577,0.0
TransactionId_109226,1.0
TransactionId_31384,0.0
TransactionId_103864,1.0
TransactionId_181024,1.0
TransactionId_12674,0.0
TransactionId_98007,1.0
TransactionId_39864,0.0
TransactionId_133424,1.0
TransactionId_170542,1.0
TransactionId_165826,1.0
TransactionId_40855,0.0
TransactionId_80376,0.0
TransactionId_13246,0.0
TransactionId_127280,1.0
TransactionId_105157,1.0
TransactionId_67266,0.0
TransactionId_80739,0.0
TransactionId_34046,0.0
TransactionId_153358,1.0
TransactionId_102195,1.0
TransactionId_168827,1.0
TransactionId_45987,0.0
TransactionId_73124,0.0
TransactionId_141024,1.0
TransactionId_185499,1.0
TransactionId_15393,0.0
TransactionId_119765,1.0
TransactionId_77872,0.0
TransactionId_164912,1.0
TransactionId_32420,0.0
TransactionId_178075,1.0
TransactionId_117363,1.0
TransactionId_100450,1.0
TransactionId_112422,1.0
TransactionId_10025,0.0
TransactionId_40793,0.0
TransactionId_154715,1.0
TransactionId_144098,1.0
TransactionId_86134,0.0
TransactionId_29427,0.0
TransactionId_119174,1.0
TransactionId_26034,0.0
TransactionId_73316,0.0
TransactionId_45123,0.0
TransactionId_142725,1.0
TransactionId_20270,0.0
TransactionId_3907,0.0
TransactionId_164921,1.0
TransactionId_111436,1.0
TransactionId_182704,1.0
TransactionId_55492,0.0
TransactionId_75211,0.0
TransactionId_77542,0.0
TransactionId_107917,1.0
TransactionId_164050,1.0
TransactionId_124423,1.0
TransactionId_60419,0.0
TransactionId_30382,0.0
TransactionId_116732,1.0
TransactionId_151326,1.0
TransactionId_97346,1.0
TransactionId_174666,1.0
TransactionId_169979,1.0
TransactionId_119039,1.0
TransactionId_121857,1.0
TransactionId_184904,1.0
TransactionId_120630,1.0
TransactionId_181304,1.0
TransactionId_90802,0.0
TransactionId_97038,1.0
TransactionId_53088,0.0
TransactionId_160495,1.0
TransactionId_59575,0.0
TransactionId_87867,0.0
TransactionId_173063,1.0
TransactionId_177754,1.0
TransactionId_146580,1.0
TransactionId_4163,0.0
TransactionId_59129,0.0
TransactionId_46660,0.0
TransactionId_176105,1.0
TransactionId_176528,1.0
TransactionId_26646,0.0
TransactionId_149930,1.0
TransactionId_49231,0.0
TransactionId_176286,1.0
TransactionId_29512,0.0
TransactionId_121607,1.0
TransactionId_68522,0.0
TransactionId_95138,0.0
TransactionId_101332,1.0
TransactionId_187799,1.0
TransactionId_92460,0.0
TransactionId_155422,1.0
TransactionId_103317,1.0
TransactionId_20621,0.0
TransactionId_26419,0.0
TransactionId_164183,1.0
TransactionId_63604,0.0
TransactionId_11725,0.0
TransactionId_82597,0.0
TransactionId_40540,0.0
TransactionId_183348,1.0
TransactionId_118150,1.0
TransactionId_149205,1.0
TransactionId_143293,1.0
TransactionId_129073,1.0
TransactionId_89786,0.0
TransactionId_159086,1.0
TransactionId_47614,0.0
TransactionId_86743,0.0
TransactionId_4414,0.0
TransactionId_117554,1.0
TransactionId_110456,1.0
TransactionId_149901,1.0
TransactionId_89675,0.0
TransactionId_29636,0.0
TransactionId_100353,1.0
TransactionId_17908,0.0
TransactionId_66361,0.0
TransactionId_109828,1.0
TransactionId_7528,0.0
TransactionId_21300,0.0
TransactionId_154064,1.0
TransactionId_11219,0.0
TransactionId_59011,0.0
TransactionId_189110,1.0
TransactionId_159814,1.0
TransactionId_133045,1.0
TransactionId_188453,1.0
TransactionId_74841,0.0
TransactionId_169980,1.0
TransactionId_96092,1.0
TransactionId_70961,0.0
TransactionId_180254,1.0
TransactionId_125841,1.0
TransactionId_98269,1.0
TransactionId_119995,1.0
TransactionId_183970,1.0
TransactionId_170968,1.0
TransactionId_178819,1.0
TransactionId_27956,0.0
TransactionId_123649,1.0
TransactionId_69735,0.0
TransactionId_146587,1.0
TransactionId_141928,1.0
TransactionId_12261,0.0
TransactionId_16759,0.0
TransactionId_105100,1.0
TransactionId_27194,0.0
TransactionId_133247,1.0
TransactionId_28948,0.0
TransactionId_190483,1.0
TransactionId_125408,1.0
TransactionId_96212,1.0
TransactionId_143409,1.0
TransactionId_38119,0.0
TransactionId_155060,1.0
TransactionId_178803,1.0
TransactionId_43429,0.0
TransactionId_16694,0.0
TransactionId_60532,0.0
TransactionId_145033,1.0
TransactionId_3389,0.0
TransactionId_128567,1.0
TransactionId_93032,0.0
TransactionId_190737,1.0
TransactionId_189053,1.0
TransactionId_114590,1.0
TransactionId_152111,1.0
TransactionId_146980,1.0
TransactionId_20559,0.0
TransactionId_92731,0.0
TransactionId_120812,1.0
TransactionId_139571,1.0
TransactionId_147826,1.0
TransactionId_116559,1.0
TransactionId_67687,0.0
TransactionId_149466,1.0
TransactionId_181888,1.0
TransactionId_16376,0.0
TransactionId_43814,0.0
TransactionId_38123,0.0
TransactionId_155447,1.0
TransactionId_99261,1.0
TransactionId_150674,1.0
TransactionId_157266,1.0
TransactionId_179072,1.0
TransactionId_39772,0.0
TransactionId_81944,0.0
TransactionId_147055,1.0
TransactionId_62163,0.0
TransactionId_143383,1.0
TransactionId_24739,0.0
TransactionId_41065,0.0
TransactionId_185407,1.0
TransactionId_10097,0.0
TransactionId_78004,0.0
TransactionId_117864,1.0
TransactionId_2148,0.0
TransactionId_73871,0.0
TransactionId_112157,1.0
TransactionId_19311,0.0
TransactionId_146111,1.0
TransactionId_157455,1.0
TransactionId_171259,1.0
TransactionId_171041,1.0
TransactionId_174992,1.0
TransactionId_17356,0.0
TransactionId_53363,0.0
TransactionId_111325,1.0
TransactionId_80559,0.0
TransactionId_47809,0.0
TransactionId_74553,0.0
TransactionId_161816,1.0
TransactionId_63566,0.0
TransactionId_38713,0.0
TransactionId_124868,1.0
TransactionId_166084,1.0
TransactionId_42163,0.0
TransactionId_181322,1.0
TransactionId_112338,1.0
TransactionId_94203,0.0
TransactionId_72882,0.0
TransactionId_174975,1.0
TransactionId_112662,1.0
TransactionId_134232,1.0
TransactionId_51162,0.0
TransactionId_106124,1.0
TransactionId_42287,0.0
TransactionId_70056,0.0
TransactionId_185392,1.0
TransactionId_131969,1.0
TransactionId_116750,1.0
TransactionId_159668,1.0
TransactionId_61168,0.0
TransactionId_38577,0.0
TransactionId_142902,1.0
TransactionId_100017,1.0
TransactionId_118103,1.0
TransactionId_61198,0.0
TransactionId_58578,0.0
TransactionId_17734,0.0
TransactionId_21886,0.0
TransactionId_146256,1.0
TransactionId_184539,1.0
TransactionId_23169,0.0
TransactionId_56439,0.0
TransactionId_125658,1.0
TransactionId_140345,1.0
TransactionId_122540,1.0
TransactionId_16187,0.0
TransactionId_44450,0.0
TransactionId_69682,0.0
TransactionId_58062,0.0
TransactionId_103570,1.0
TransactionId_142404,1.0
TransactionId_50810,0.0
TransactionId_21807,0.0
TransactionId_131778,1.0
TransactionId_6834,0.0
TransactionId_47244,0.0
TransactionId_6593,0.0
TransactionId_151272,1.0
TransactionId_165031,1.0
TransactionId_190016,1.0
TransactionId_109253,1.0
TransactionId_177350,1.0
TransactionId_96111,0.9989149175661082
TransactionId_89453,0.0
TransactionId_14903,0.0
TransactionId_63922,0.0
TransactionId_18453,0.0
TransactionId_127010,1.0
TransactionId_179710,1.0
TransactionId_137310,1.0
TransactionId_44499,0.0
TransactionId_61345,0.0
TransactionId_150760,1.0
TransactionId_105314,1.0
TransactionId_95306,0.0
TransactionId_142907,1.0
TransactionId_70815,0.0
TransactionId_144208,1.0
TransactionId_53216,0.0
TransactionId_71699,0.0
TransactionId_56674,0.0
TransactionId_161568,1.0
TransactionId_131896,1.0
TransactionId_112205,1.0
TransactionId_155628,1.0
TransactionId_31657,0.0
TransactionId_68412,0.0
TransactionId_169194,1.0
TransactionId_22390,0.0
TransactionId_99429,1.0
TransactionId_24623,0.0
TransactionId_126008,1.0
TransactionId_103230,1.0
TransactionId_161387,1.0
TransactionId_93170,0.0
TransactionId_46421,0.0
TransactionId_82028,0.0
TransactionId_12333,0.0
TransactionId_175096,1.0
TransactionId_68546,0.0
TransactionId_98717,1.0
TransactionId_170985,1.0
TransactionId_16405,0.0
TransactionId_189784,1.0
TransactionId_43024,0.0
TransactionId_17991,0.0
TransactionId_190069,1.0
TransactionId_143983,1.0
TransactionId_100627,1.0
TransactionId_6217,0.0
TransactionId_47371,0.0
TransactionId_34514,0.0
TransactionId_158005,1.0
TransactionId_169444,1.0
TransactionId_141798,1.0
TransactionId_81363,0.0
TransactionId_163741,1.0
TransactionId_74889,0.0
TransactionId_53954,0.0
TransactionId_46087,0.0
TransactionId_186618,1.0
TransactionId_187945,1.0
TransactionId_132733,1.0
TransactionId_174438,1.0
TransactionId_32361,0.0
TransactionId_110377,1.0
TransactionId_91238,0.0
TransactionId_98371,1.0
TransactionId_7294,0.0
TransactionId_160575,1.0
TransactionId_105595,1.0
TransactionId_98630,1.0
TransactionId_26545,0.0
TransactionId_159894,1.0
TransactionId_70952,0.0
TransactionId_27175,0.0
TransactionId_45635,0.0
TransactionId_152893,1.0
TransactionId_146200,1.0
TransactionId_83913,0.0
TransactionId_118007,1.0
TransactionId_15232,0.0
TransactionId_38868,0.0
TransactionId_140373,1.0
TransactionId_26799,0.0
TransactionId_76496,0.0
TransactionId_85364,0.0
TransactionId_162566,1.0
TransactionId_55398,0.0
TransactionId_115624,1.0
TransactionId_163103,1.0
TransactionId_105268,1.0
TransactionId_10480,0.0
TransactionId_86814,0.0
TransactionId_79681,0.0
TransactionId_65662,0.0
TransactionId_171636,1.0
TransactionId_24966,0.0
TransactionId_473,0.0
TransactionId_146487,1.0
TransactionId_92749,0.0
TransactionId_1489,0.0
TransactionId_82195,1.0
TransactionId_74117,0.0
TransactionId_179837,1.0
TransactionId_188491,1.0
TransactionId_55636,0.0
TransactionId_65140,0.0
TransactionId_76387,0.0
TransactionId_127867,1.0
TransactionId_187904,1.0
TransactionId_109684,1.0
TransactionId_152932,1.0
TransactionId_18831,0.0
TransactionId_173127,1.0
TransactionId_115631,1.0
TransactionId_57259,0.0
TransactionId_107918,1.0
TransactionId_131147,1.0
TransactionId_30919,0.0
TransactionId_4040,0.0
TransactionId_137432,1.0
TransactionId_173270,1.0
TransactionId_18932,0.0
TransactionId_171079,1.0
TransactionId_156661,1.0
TransactionId_174948,1.0
TransactionId_172422,1.0
TransactionId_74555,0.0
TransactionId_52209,0.0
TransactionId_15931,0.0
TransactionId_27076,0.0
TransactionId_170728,1.0
TransactionId_121970,1.0
TransactionId_108998,1.0
TransactionId_171969,1.0
TransactionId_82753,0.0
TransactionId_7147,0.0
TransactionId_113071,1.0
TransactionId_103927,1.0
TransactionId_166958,1.0
TransactionId_116742,1.0
TransactionId_7920,0.0
TransactionId_26200,0.0
TransactionId_146579,1.0
TransactionId_108801,1.0
TransactionId_16621,0.0
TransactionId_131413,1.0
TransactionId_101882,1.0
TransactionId_38805,0.0
TransactionId_119574,1.0
TransactionId_56375,0.0
TransactionId_127108,1.0
TransactionId_22577,0.0
TransactionId_85019,0.0
TransactionId_68243,0.0
TransactionId_47803,0.0
TransactionId_112642,1.0
TransactionId_98193,1.0
TransactionId_1194,0.0
TransactionId_182721,1.0
TransactionId_139035,1.0
TransactionId_137738,0.9989149175661082
TransactionId_71378,0.0
TransactionId_178111,1.0
TransactionId_134661,1.0
TransactionId_96117,1.0
TransactionId_92542,0.0
TransactionId_78169,0.0
TransactionId_161092,1.0
TransactionId_142400,1.0
TransactionId_154993,1.0
TransactionId_158696,1.0
TransactionId_164315,1.0
TransactionId_64199,0.0
TransactionId_1087,0.0
TransactionId_170385,1.0
TransactionId_129017,1.0
TransactionId_124931,1.0
TransactionId_17597,0.0
TransactionId_22310,0.0
TransactionId_137204,1.0
TransactionId_108939,1.0
TransactionId_122256,0.9989149175661082
TransactionId_69642,0.0
TransactionId_95903,1.0
TransactionId_117744,1.0
TransactionId_128468,1.0
TransactionId_160270,1.0
TransactionId_116478,1.0
TransactionId_183497,1.0
TransactionId_166340,1.0
TransactionId_154459,1.0
TransactionId_14959,0.0
TransactionId_69774,0.0
TransactionId_13832,0.0
TransactionId_58517,0.0
TransactionId_83670,0.0
TransactionId_12603,0.0
TransactionId_123193,1.0
TransactionId_92894,0.0
TransactionId_29518,0.0
TransactionId_149642,1.0
TransactionId_114913,1.0
TransactionId_61660,0.0
TransactionId_114432,1.0
TransactionId_86864,0.0
TransactionId_18225,0.0
TransactionId_11744,0.0
TransactionId_54931,0.0
TransactionId_164275,1.0
TransactionId_49773,0.0
TransactionId_174272,1.0
TransactionId_154601,1.0
TransactionId_55260,0.0
TransactionId_148530,1.0
TransactionId_59752,0.0
TransactionId_526,0.0
TransactionId_145531,1.0
TransactionId_110773,1.0
TransactionId_3277,0.0
TransactionId_30784,0.0
TransactionId_14675,0.0
TransactionId_116130,1.0
TransactionId_136424,1.0
TransactionId_21043,0.0
TransactionId_90254,0.0
TransactionId_44160,0.0
TransactionId_7054,0.0
TransactionId_50970,0.0
TransactionId_132079,1.0
TransactionId_22773,0.0
TransactionId_29219,0.0
TransactionId_82558,0.0
TransactionId_30366,0.0
TransactionId_157639,1.0
TransactionId_139106,1.0
TransactionId_13772,0.0
TransactionId_170314,1.0
TransactionId_128612,1.0
TransactionId_158976,1.0
TransactionId_6803,0.0
TransactionId_183085,1.0
TransactionId_16976,0.0
TransactionId_87983,0.0
TransactionId_150202,1.0
TransactionId_145421,1.0
TransactionId_71122,0.0
TransactionId_34387,0.0
TransactionId_136643,1.0
TransactionId_101659,1.0
TransactionId_160425,1.0
TransactionId_16397,0.0
TransactionId_41717,0.0
TransactionId_132376,1.0
TransactionId_56008,0.0
TransactionId_160338,1.0
TransactionId_176514,1.0
TransactionId_80761,0.0
TransactionId_72582,0.0
TransactionId_98055,1.0
TransactionId_87836,0.0
TransactionId_123870,1.0
TransactionId_108957,1.0
TransactionId_10099,0.0
TransactionId_172967,1.0
TransactionId_155212,1.0
TransactionId_79302,0.0
TransactionId_68273,0.0
TransactionId_16532,0.0
TransactionId_66595,0.0
TransactionId_161000,1.0
TransactionId_123129,1.0
TransactionId_135278,1.0
TransactionId_154257,1.0
TransactionId_81995,0.0
TransactionId_189261,1.0
TransactionId_66298,0.0
TransactionId_142826,1.0
TransactionId_78937,0.0
TransactionId_64711,0.0
TransactionId_74664,0.0
TransactionId_153050,1.0
TransactionId_113209,1.0
TransactionId_47141,0.0
TransactionId_155255,1.0
TransactionId_109012,1.0
TransactionId_47223,0.0
TransactionId_31929,0.0
TransactionId_97164,1.0
TransactionId_166319,1.0
TransactionId_22206,0.0
TransactionId_56034,0.0
TransactionId_158890,1.0
TransactionId_1548,0.0
TransactionId_76561,0.0
TransactionId_122173,1.0
TransactionId_81808,0.0
TransactionId_182658,1.0
TransactionId_111332,1.0
TransactionId_186192,1.0
TransactionId_114704,1.0
TransactionId_129188,1.0
TransactionId_171252,1.0
TransactionId_179998,1.0
TransactionId_126156,1.0
TransactionId_14626,0.0
TransactionId_41740,0.0
TransactionId_15340,0.0
TransactionId_41749,0.0
TransactionId_178858,1.0
TransactionId_69930,0.0
TransactionId_47786,0.0
TransactionId_129278,1.0
TransactionId_74672,0.0
TransactionId_159637,1.0
TransactionId_111794,1.0
TransactionId_175294,1.0
TransactionId_136048,1.0
TransactionId_68320,0.0
TransactionId_62574,0.0
TransactionId_71524,0.0
TransactionId_61987,0.0
TransactionId_99756,0.9989149175661082
TransactionId_179250,1.0
TransactionId_167316,1.0
TransactionId_145590,1.0
TransactionId_156328,1.0
TransactionId_148246,1.0
TransactionId_84876,0.0
TransactionId_145452,1.0
TransactionId_138278,1.0
TransactionId_146161,1.0
TransactionId_118555,1.0
TransactionId_73768,0.0
TransactionId_92029,0.0
TransactionId_47961,0.0
TransactionId_67803,0.0
TransactionId_68088,0.0
TransactionId_105162,1.0
TransactionId_16918,0.0
TransactionId_31474,0.0
TransactionId_5503,0.0
TransactionId_89748,0.0
TransactionId_26050,0.0
TransactionId_182088,1.0
TransactionId_138935,1.0
TransactionId_190002,1.0
TransactionId_78274,0.0
TransactionId_178699,1.0
TransactionId_72669,0.0
TransactionId_42801,0.0
TransactionId_179328,1.0
TransactionId_146783,1.0
TransactionId_68215,0.0
TransactionId_30120,0.0
TransactionId_75525,0.0
TransactionId_121592,1.0
TransactionId_150139,1.0
TransactionId_32773,0.0
TransactionId_57984,0.0
TransactionId_36439,0.0
TransactionId_28510,0.0
TransactionId_186979,1.0
TransactionId_114255,1.0
TransactionId_45206,0.0
TransactionId_50301,0.0
TransactionId_67994,0.0
TransactionId_121011,1.0
TransactionId_3791,0.0
TransactionId_55548,0.0
TransactionId_139754,1.0
TransactionId_172012,1.0
TransactionId_40230,0.0
TransactionId_72264,0.0
TransactionId_148299,1.0
TransactionId_1775,0.0
TransactionId_163200,1.0
TransactionId_76542,0.0
TransactionId_81007,0.0
TransactionId_16745,0.0
TransactionId_59153,0.0
TransactionId_46762,0.0
TransactionId_117153,1.0
TransactionId_160627,1.0
TransactionId_32778,0.0
TransactionId_32503,0.0
TransactionId_44748,0.0
TransactionId_12745,0.0
TransactionId_101534,1.0
TransactionId_44426,0.0
TransactionId_35437,0.0
TransactionId_188716,1.0
TransactionId_93068,0.0
TransactionId_32479,0.0
TransactionId_7861,0.0
TransactionId_49776,0.0
TransactionId_66952,0.0
TransactionId_163950,1.0
TransactionId_106999,1.0
TransactionId_111859,1.0
TransactionId_119435,1.0
TransactionId_74382,0.0
TransactionId_151866,1.0
TransactionId_29132,0.0
TransactionId_50744,0.0
TransactionId_40546,0.0
TransactionId_134394,1.0
TransactionId_60692,0.0
TransactionId_33693,0.0
TransactionId_147263,1.0
TransactionId_50991,0.0
TransactionId_132849,1.0
TransactionId_94028,0.0
TransactionId_96487,1.0
TransactionId_152072,0.94
TransactionId_12648,0.0
TransactionId_20243,0.0
TransactionId_150676,1.0
TransactionId_64568,0.0
TransactionId_137706,1.0
TransactionId_92050,0.0
TransactionId_166111,1.0
TransactionId_115746,1.0
TransactionId_121551,1.0
TransactionId_148827,1.0
TransactionId_15403,0.0
TransactionId_51480,0.0
TransactionId_81529,0.0
TransactionId_159858,1.0
TransactionId_13233,0.0
TransactionId_150380,1.0
TransactionId_154966,1.0
TransactionId_93901,0.0
TransactionId_105208,1.0
TransactionId_47090,0.0
TransactionId_190630,1.0
TransactionId_163600,1.0
TransactionId_60121,0.0
TransactionId_182212,1.0
TransactionId_152021,1.0
TransactionId_731,0.0
TransactionId_38499,0.0
TransactionId_131155,1.0
TransactionId_172787,1.0
TransactionId_108435,1.0
TransactionId_63098,0.0
TransactionId_123297,1.0
TransactionId_84076,0.0
TransactionId_88307,0.0
TransactionId_2124,0.0
TransactionId_13036,0.0
TransactionId_65353,0.0
TransactionId_168982,1.0
TransactionId_116812,1.0
TransactionId_120960,1.0
TransactionId_23930,0.0
TransactionId_23482,0.0
TransactionId_117021,1.0
TransactionId_157138,1.0
TransactionId_23631,0.0
TransactionId_126257,1.0
TransactionId_20512,0.0
TransactionId_132072,1.0
TransactionId_149627,1.0
TransactionId_146725,1.0
TransactionId_181223,1.0
TransactionId_184303,1.0
TransactionId_60226,0.0
TransactionId_98132,1.0
TransactionId_165013,1.0
TransactionId_123400,1.0
TransactionId_46501,0.0
TransactionId_189955,1.0
TransactionId_125579,1.0
TransactionId_139670,1.0
TransactionId_156589,1.0
TransactionId_42466,0.0
TransactionId_7267,0.0
TransactionId_35894,0.0
TransactionId_52748,0.0
TransactionId_6732,0.0
TransactionId_53170,0.0
TransactionId_45636,0.0
TransactionId_61519,0.0
TransactionId_152837,1.0
TransactionId_31113,0.0
TransactionId_21428,0.0
TransactionId_179239,1.0
TransactionId_185269,1.0
TransactionId_93713,0.0
TransactionId_171294,1.0
TransactionId_139972,1.0
TransactionId_165932,1.0
TransactionId_106627,1.0
TransactionId_161350,1.0
TransactionId_38714,0.0
TransactionId_155059,1.0
TransactionId_112018,1.0
TransactionId_138810,1.0
TransactionId_122863,1.0
TransactionId_15776,0.0
TransactionId_177008,1.0
TransactionId_101215,1.0
TransactionId_75360,0.0
TransactionId_76952,0.0
TransactionId_331,0.0
TransactionId_30488,0.0
TransactionId_171377,1.0
TransactionId_14033,0.0
TransactionId_161498,1.0
TransactionId_1713,0.0
TransactionId_118321,1.0
TransactionId_187403,1.0
TransactionId_66067,0.0
TransactionId_75212,0.0
TransactionId_112240,1.0
TransactionId_2519,0.0
TransactionId_148526,1.0
TransactionId_80669,0.0
TransactionId_39261,0.0
TransactionId_182482,1.0
TransactionId_9541,0.0
TransactionId_72925,0.0
TransactionId_137205,1.0
TransactionId_61527,0.0
TransactionId_90810,0.0
TransactionId_34555,0.0
TransactionId_103744,1.0
TransactionId_164715,1.0
TransactionId_36943,0.0
TransactionId_115827,1.0
TransactionId_101315,1.0
TransactionId_124659,1.0
TransactionId_144113,1.0
TransactionId_176418,1.0
TransactionId_95902,1.0
TransactionId_137743,1.0
TransactionId_88718,0.0
TransactionId_148713,1.0
TransactionId_186810,1.0
TransactionId_135051,1.0
TransactionId_177708,1.0
TransactionId_23862,0.0
TransactionId_181368,1.0
TransactionId_52800,0.0
TransactionId_18144,0.0
TransactionId_96643,1.0
TransactionId_159109,1.0
TransactionId_46272,0.0
TransactionId_189372,1.0
TransactionId_77840,0.0
TransactionId_113201,1.0
TransactionId_13732,0.0
TransactionId_16,0.0
TransactionId_148072,1.0
TransactionId_6713,0.0
TransactionId_183839,1.0
TransactionId_56708,0.0
TransactionId_70023,0.0
TransactionId_83186,0.0
TransactionId_88949,0.0
TransactionId_98378,1.0
TransactionId_58157,0.0
TransactionId_112172,1.0
TransactionId_142804,1.0
TransactionId_6503,0.0
TransactionId_138970,1.0
TransactionId_40162,0.0
TransactionId_189325,1.0
TransactionId_139525,1.0
TransactionId_122806,1.0
TransactionId_50758,0.0
TransactionId_149161,1.0
TransactionId_102449,1.0
TransactionId_15185,0.0
TransactionId_129543,1.0
TransactionId_15276,0.0
TransactionId_80578,0.0
TransactionId_77275,0.0
TransactionId_144904,1.0
TransactionId_61469,0.0
TransactionId_103973,1.0
TransactionId_44975,0.0
TransactionId_102129,1.0
TransactionId_188872,1.0
TransactionId_158615,1.0
TransactionId_97408,0.9989149175661082
TransactionId_67876,0.0
TransactionId_123723,1.0
TransactionId_55641,0.0
TransactionId_106984,1.0
TransactionId_17332,0.0
TransactionId_34454,0.0
TransactionId_174175,1.0
TransactionId_28889,0.0
TransactionId_122819,1.0
TransactionId_90518,0.0
TransactionId_39309,0.0
TransactionId_20581,0.0
TransactionId_43233,0.0
TransactionId_67492,0.0
TransactionId_70566,0.0
TransactionId_29400,0.0
TransactionId_56262,0.0
TransactionId_152697,1.0
TransactionId_156470,1.0
TransactionId_3578,0.0
TransactionId_103335,1.0
TransactionId_116961,1.0
TransactionId_156689,1.0
TransactionId_393,0.0
TransactionId_3473,0.0
TransactionId_732,0.0
TransactionId_101956,1.0
TransactionId_36300,0.0
TransactionId_134980,0.9989149175661082
TransactionId_182876,1.0
TransactionId_11591,0.0
TransactionId_12869,0.0
TransactionId_88765,0.0
TransactionId_57349,0.0
TransactionId_85280,0.0
TransactionId_20603,0.0
TransactionId_70668,0.0
TransactionId_1480,0.0
TransactionId_61450,0.0
TransactionId_16017,0.0
TransactionId_141350,1.0
TransactionId_110124,1.0
TransactionId_93843,0.0
TransactionId_188066,1.0
TransactionId_28020,0.0
TransactionId_171957,1.0
TransactionId_60374,0.0
TransactionId_133524,1.0
TransactionId_129447,1.0
TransactionId_157209,1.0
TransactionId_120034,1.0
TransactionId_19292,0.0
TransactionId_138051,0.9989149175661082
TransactionId_108839,1.0
TransactionId_114215,1.0
TransactionId_82364,0.0
TransactionId_128887,1.0
TransactionId_114799,1.0
TransactionId_176543,1.0
TransactionId_110696,1.0
TransactionId_185140,1.0
TransactionId_102548,1.0
TransactionId_32160,0.0
TransactionId_176067,1.0
TransactionId_75170,0.0
TransactionId_169365,1.0
TransactionId_153869,1.0
TransactionId_67329,0.0
TransactionId_53629,0.0
TransactionId_71123,0.0
TransactionId_42702,0.0
TransactionId_60299,0.0
TransactionId_46260,0.0
TransactionId_114611,1.0
TransactionId_9384,0.0
TransactionId_88192,0.0
TransactionId_26522,0.0
TransactionId_114900,1.0
TransactionId_33129,0.0
TransactionId_8915,0.0
TransactionId_5153,0.0
TransactionId_184816,1.0
TransactionId_34934,0.0
TransactionId_122514,1.0
TransactionId_44460,0.0
TransactionId_65347,0.0
TransactionId_130862,1.0
TransactionId_167346,1.0
TransactionId_178868,1.0
TransactionId_123169,1.0
TransactionId_19714,0.0
TransactionId_104645,1.0
TransactionId_134612,1.0
TransactionId_41120,0.0
TransactionId_27123,0.0
TransactionId_188446,1.0
TransactionId_127044,1.0
TransactionId_19152,0.0
TransactionId_67721,0.0
TransactionId_44666,0.0
TransactionId_141543,1.0
TransactionId_73536,0.0
TransactionId_77263,0.0
TransactionId_87800,0.0
TransactionId_62183,0.0
TransactionId_74707,0.0
TransactionId_52294,0.0
TransactionId_162689,1.0
TransactionId_123054,1.0
TransactionId_24061,0.0
TransactionId_120376,1.0
TransactionId_188770,1.0
TransactionId_69479,0.0
TransactionId_162750,1.0
